text,label
Muzes byt v armada kdyz mas bezlepkovou dietu,gluten_free
Da se narukovat kdyz trpim celiakii,gluten_free
Je povoleno slouzit v armada s bezlepkovou dietu,gluten_free
Muzu se prihlasit do armada kdyz jsem bezlepkovou dietu,gluten_free
co kdyz nemuzu lepek,gluten_free
jsem bezlepkovou dietu,gluten_free
muzu byt vojak jako bezlepkovou dietu,gluten_free
nemuzu lepek,gluten_free
mam bezlepkovou dietu,gluten_free
Jake sance na prijeti s diagnozou vysokeho krevniho tlaku,high_blood_pressure
Mohu se stat vojackou i kdyz trpim vysokym krevnim tlakem,high_blood_pressure
stat se vojakem s vysokym krevnim tlakem,high_blood_pressure
vysoky krevni tlak,high_blood_pressure
slouzit s vysokym krevnim tlakem,high_blood_pressure
Je problem vyssi krevni tlak,high_blood_pressure
Lze narukovat s vyssim tlakem,high_blood_pressure
Je mozne slouzit v armada kdyz mam vysoky krevni tlak,high_blood_pressure
Muzes byt v armada kdyz mas vysoky krevni tlak,high_blood_pressure
Da se narukovat kdyz trpim vysokym tlakem,high_blood_pressure
Je povoleno slouzit v armada s vyssim tlakem,high_blood_pressure
co kdyz mam hodne vysoky tlak,high_blood_pressure
Je mozne slouzit v armada i se zhorsenym  sluchem,bad_hearing
Berete i vojacky s horsim sluchem,bad_hearing
Je spatny sluch problem pro prijeti do armady,bad_hearing
Mohu slouzit i kdyz spatne slysim,bad_hearing
Mam zhorseny sluch muzu i tak slouzit,bad_hearing
spatny sluch,bad_hearing
zhorseny sluch,bad_hearing
Je mozne slouzit v armada kdyz mam horsi sluch,bad_hearing
Muzes byt v armada kdyz spatne slysis,bad_hearing
Da se narukovat kdyz trpim vadou sluchu,bad_hearing
Je povoleno slouzit v armada se spatnym sluchem,bad_hearing
Muzu se prihlasit do armada kdyz trpim zhorsenym sluchem,bad_hearing
co kdyz blbe slysim,bad_hearing
Jsem po laserove operaci oci je to problem,laser_operation_of_eyes
laserova operace oci,laser_operation_of_eyes
Podstoupi jsem laserou operaci oci mohu se i tak stat vojakem,laser_operation_of_eyes
laserova operace oci a sluzba v armada,laser_operation_of_eyes
Mam po laserove operaci oci mohu byt prijat do armada,laser_operation_of_eyes
operace oci a sluzba,laser_operation_of_eyes
Je mozne slouzit v armada po operaci oci,laser_operation_of_eyes
Mohu byt v armada po operaci oci,laser_operation_of_eyes
Je mozne byt v armada s ocnim onemocnenim,laser_operation_of_eyes
Existuje nejaka moznost slouzit po zakroku na ocich,laser_operation_of_eyes
mam po laserove operaci oci,laser_operation_of_eyes
prodelal jsem operaci oci vadi to,laser_operation_of_eyes
je problem ze mam po operaci zraku,laser_operation_of_eyes
Mohu mit v armada specialni dieta rezim,special_dietary_requirements
Je problem kdyz budu mit specialni dieta rezim,special_dietary_requirements
Mohu ve sluzbe jist specialni dieta,special_dietary_requirements
slouzit se specialni dieta,special_dietary_requirements
Mam narizenou specialni dieta mohu se i tak stat vojackou,special_dietary_requirements
Je mozne byt vojakem a stravovat se specialni dieta,special_dietary_requirements
Muzu slouzit a mit pritom specialni dieta rezim,special_dietary_requirements
Muzu vstoupit do armada s vyzadovanym dieta,special_dietary_requirements
Je mozne byt v armade s dietou,special_dietary_requirements
Existuje sance nastoupit do armada s omezenym stravovanim,special_dietary_requirements
Mohu slouzit v armada s omezenou stravou,special_dietary_requirements
Je mozne byt soucasti armada s urcitym dietarnim omezenim,special_dietary_requirements
co kdyz mam nejake stravovaci omezeni,special_dietary_requirements
muzu s dietou do armady,special_dietary_requirements
prizpusobi se mi armada kdyz mam jidelni omezeni,special_dietary_requirements
Jak jsou u Vas posuzovany dusevni poruchy a vady reci,mental_and_communication_difficulties
dusevni porucha,mental_and_communication_difficulties
spatne mluvim,mental_and_communication_difficulties
neni mi rozumet,mental_and_communication_difficulties
mentalni problemy,mental_and_communication_difficulties
resite u lekarska prohlidka vady reci dusevni poruchy,mental_and_communication_difficulties
vojak s vadou reci,mental_and_communication_difficulties
Mohu byt ve sluzbe s dusevni poruchou,mental_and_communication_difficulties
Je mozne nastoupit do armada s psychickou poruchou,mental_and_communication_difficulties
Existuje sance slouzit v armada s dusevnim onemocnenim,mental_and_communication_difficulties
Muzu byt v armada s psychickym zdravotnim stavem,mental_and_communication_difficulties
Je mozne byt soucasti armada s mentalnimi problemy,mental_and_communication_difficulties
Muzu byt ve sluzbe prestoze mam dusevni poruchu,mental_and_communication_difficulties
Je mozne vojensky slouzit pokud mam dusevni poruchu,mental_and_communication_difficulties
Je mozne byt vojakem se mentalni poruchou,mental_and_communication_difficulties
vada reci,mental_and_communication_difficulties
Jak je to s astmatem,asthma_and_allergies
mohu slouzit s alergii,asthma_and_allergies
mam sezonni alergie,asthma_and_allergies
mam silne jarni astma,asthma_and_allergies
trpim astmatem,asthma_and_allergies
mam alergie,asthma_and_allergies
mam silnou astma a alergie,asthma_and_allergies
mohu se stat vojakem armada navzdory astmatu a alergie,asthma_and_allergies
Muzu do armada s astma a alergie,asthma_and_allergies
Existuje sance nastoupit do armada s astma a alergie,asthma_and_allergies
Je mozne byt soucasti armada s astma a alergie,asthma_and_allergies
Mohu slouzit v armada s astma a alergie,asthma_and_allergies
Je mozne nastoupit do sluzby s astma a alergie,asthma_and_allergies
Mam nebo musim prijit na lekarska prohlidka s brylemi,health_check_eye_glasses
lekarska prohlidka a bryle,health_check_eye_glasses
nutnost bryli pro lekarskou prohlidku,health_check_eye_glasses
lekarska prohlidka dioptricke bryle,health_check_eye_glasses
vzit si s bryle na lekarska prohlidka,health_check_eye_glasses
bryle,health_check_eye_glasses
dioptricke bryle,health_check_eye_glasses
Je mozne slouzit v armada s brylemi,health_check_eye_glasses
Muzu nastoupit do armada i s brylemi,health_check_eye_glasses
Mohu byt vojakem prestoze nosim bryle,health_check_eye_glasses
Je mozne byt vojakem i s brylemi,health_check_eye_glasses
Je mozne byt vojak s brylemi,health_check_eye_glasses
Je v armada mozne slouzit s brylemi,health_check_eye_glasses
Je mozne byt ve sluzbe a mit bryle,health_check_eye_glasses
muzu mit bryle,health_check_eye_glasses
dieta a lekarska prohlidka,diet_prior_to_health_check
lekarska prohlidka jina dieta,diet_prior_to_health_check
potreba specialni dieta pred lekarska prohlidka,diet_prior_to_health_check
co jist pred lekarska prohlidka,diet_prior_to_health_check
muzu pit pred lekarska prohlidka,diet_prior_to_health_check
dieta predchazejici lekarske prohlidce,diet_prior_to_health_check
Co bych nemel jist a pit pred lekarska prohlidka,diet_prior_to_health_check
Co mohu snist pred lekarska prohlidka,diet_prior_to_health_check
Jake jidlo muzu konzumovat pred lekarska prohlidka,diet_prior_to_health_check
Jaky druh potravy muzu konzumovat pred lekarska prohlidka,diet_prior_to_health_check
Co bych mel jist pred lekarska prohlidka,diet_prior_to_health_check
Jake potraviny muzu zkonzumovat pred lekarska prohlidka,diet_prior_to_health_check
Co je dovoleno jist pred lekarska prohlidka,diet_prior_to_health_check
muzu snidat pred lekarska prohlidka,diet_prior_to_health_check
muzu jist pred lekarskou prohlidkou,diet_prior_to_health_check
vousy,beards_and_moustaches
mohu mit dlouhe vousy,beards_and_moustaches
jak je to s vousy,beards_and_moustaches
Muze mit vojak armady knir,beards_and_moustaches
povolene vousy,beards_and_moustaches
vousy vojaku armada,beards_and_moustaches
dlouhe vousy,beards_and_moustaches
Jake vousy mohou mit vojaci,beards_and_moustaches
Muzou vojaci nosit vousy,beards_and_moustaches
Jaky typ vousy jsou povoleny u armadnich prislusniku,beards_and_moustaches
Co se tyce vousy jake jsou u armada povoleny,beards_and_moustaches
Muzou vojaci mit knir,beards_and_moustaches
Jake typy vousy jsou povoleny u vojaku,beards_and_moustaches
Muzou armadni prislusnici nosit knir,beards_and_moustaches
Jak je to obecne s upravou vlasu u vojaku a vojakyn v armada,hair
jak dlouhe mohou byt vlasy,hair
delka vlasu,hair
vlasy,hair
uces,hair
strihat,hair
strihani vlasu pred narukovanim do armada,hair
zastrizeni vlasu v armada,hair
Jake jsou pravidla pro vlasy v armada,hair
Co se tyce vlasu jake jsou podminky v armada,hair
Co je povoleno ohledne vlasu v armada,hair
Jake vlasy jsou povoleny,hair
Mohu si nechat vlasy dlouhe,hair
Jake vlasy mohu mit ve sluzbe,hair
Jakou delku vlasu smim mit v armada,hair
odstranovani tetovani,tattoo_erasure
tetovani odstranit,tattoo_erasure
kdy odstranit tetovani,tattoo_erasure
kdy se zbavit tetovani,tattoo_erasure
odstranit tetovani pred vycvikem v armada,tattoo_erasure
tetovani odstraneni,tattoo_erasure
Musim si nechat odstranit tetovani pro sluzbu,tattoo_erasure
Je nutne odstranit tetovani pred sluzbou,tattoo_erasure
Mam odstranit tetovani pro vojenskou sluzbu,tattoo_erasure
Muzu byt ve sluzbe s tetovani,tattoo_erasure
Je potreba odstranit tetovani v armada,tattoo_erasure
Je treba si nechat tetovani odstranit abych mohl slouzit,tattoo_erasure
Mam si nechat odstranit tetovani pro pusobeni v armade,tattoo_erasure
se zahalenym tetovani,service_with_covered_tattoo
mohu slouzit se zahalenym tetovani,service_with_covered_tattoo
mam skryte tetovani,service_with_covered_tattoo
tetovani na zadech,service_with_covered_tattoo
tetovani na zadku,service_with_covered_tattoo
tetovani ktere neni videt,service_with_covered_tattoo
zahalene tetovani,service_with_covered_tattoo
Mam tetovani na ruce a na noze muzu i tak slouzit v armada,service_with_covered_tattoo
Muzu byt ve sluzbe s tim ze mam tetovani,service_with_covered_tattoo
Je mozne slouzit s oznacenim na tele,service_with_covered_tattoo
Muzu byt v armada se zakrytym tetovani,service_with_covered_tattoo
Muzu se slouzit i kdyz mam na tele tetovani,service_with_covered_tattoo
Je mozne slouzit s tetovani zakrytym,service_with_covered_tattoo
Mohu slouzit s tetovani,service_with_covered_tattoo
Kde zjistim jak se pripravit na fyzicke testy,preparation_for_physical_tests
fyzicke testy priprava,preparation_for_physical_tests
potreba na fyzicke testy,preparation_for_physical_tests
kolik kliku na fyzicke testy,preparation_for_physical_tests
kolik na fyzicke testy,preparation_for_physical_tests
jak moc musim byt fyzicky zdatny pro fyzicke testy,preparation_for_physical_tests
Jak se mohu pripravit na fyzicke testy,preparation_for_physical_tests
Co mam delat pro pripravu na fyzicke testy,preparation_for_physical_tests
Co mam udelat k tomu abych byl pripraveny na fyzicke testy,preparation_for_physical_tests
Jak se pripravit na fyzicke testy,preparation_for_physical_tests
Co mam delat abych se dostal pripraveny na fyzicke testy,preparation_for_physical_tests
Co mohu udelat pro pripravu na fyzicke testy,preparation_for_physical_tests
Prijimate do sluzebniho pomeru vojaka z povolani take starsi uchazece,age_upper_limit
maximalni vek,age_upper_limit
vyssi vek,age_upper_limit
horni vek hranice,age_upper_limit
starsi,age_upper_limit
nejstarsi mozny vek,age_upper_limit
vek limit pro vstup do armada,age_upper_limit
Je neco jako vekova hranice pro vstup do armada,age_upper_limit
od kolika muzu do armada,age_upper_limit
je nejaka vek hranice na vstup do armada,age_upper_limit
hradni straz,bmi_for_castle_guard
bmi hradni straz,bmi_for_castle_guard
stihly hradni straz,bmi_for_castle_guard
postava hradni straz,bmi_for_castle_guard
hradni straz uzka postava,bmi_for_castle_guard
maji mit hradni straz specifickou postavu,bmi_for_castle_guard
vysoky a stihly hradni straz,bmi_for_castle_guard
Jsou nastaveny nejake limity BMI pro vstup do hradni straz,bmi_for_castle_guard
Je neco jako hranice BMI pro hradni straz,bmi_for_castle_guard
Mate nastavene nejake minimalni BMI pro vstup do hradni straz,bmi_for_castle_guard
Muzete mi prosim rict je-li nejaka hranice BMI pro hradni straz,bmi_for_castle_guard
musim mit nejakou vahu na hradni straz,bmi_for_castle_guard
musim byt hodne vysoky abych mohl k hradni straz,bmi_for_castle_guard
je nejaky limit vahy co musim splnit k hradni straz,bmi_for_castle_guard
vyska,height
jak ma byt vojak vysoky,height
jak vysoky ma byt vojak v armada,height
armada vyska vojaku,height
jak vysoci jsou vojaci,height
jaka je idealni vyska,height
Vyska vojaka - jak vysoky byt,height
Je nejaka vyska limitovana pro vojaky,height
Je neco jako stanovene maximum pro vysku vojaka,height
Existuje nejaka horni hranice pro vysku vojaka,height
Muzete mi rict je-li nejaky limit pro vysku vojaka,height
musim byt nejak vysoky na vojaka,height
omluvenka do prace kvuli fyzickym testum,excuse_for_employer
fyzicke testy omluvenka,excuse_for_employer
prace fyzicke testy,excuse_for_employer
dostanu dovolenou kvuli fyzicke testy,excuse_for_employer
fyzicke testy a zamestnavatel,excuse_for_employer
omluvenku pro zamestnavatele kvuli fyzicke testy,excuse_for_employer
Dostanu nejake volno z prace na fyzicke testy,excuse_for_employer
Je neco jako docasne volno z prace na fyzicke testy,excuse_for_employer
Je mozne ziskat nejake volno z prace na fyzicke testy,excuse_for_employer
Muzete mi rict je-li mozne ziskat volno z prace na fyzicke testy,excuse_for_employer
dostanu placene volno v praci na testy,excuse_for_employer
Kde muzu absolvovat fyzicke testy,location_of_physical_tests
misto konani fyzicke testy,location_of_physical_tests
kde se budou konat fyzicke testy,location_of_physical_tests
misto fyzicke testy,location_of_physical_tests
kam mam jet pro fyzicke testy,location_of_physical_tests
fyzicke testy kde,location_of_physical_tests
kam na fyzicke testy,location_of_physical_tests
Kde se daji provest fyzicke testy,location_of_physical_tests
kde muzu udelat fyzicke testy,location_of_physical_tests
Kde se provadi fyzicke testy,location_of_physical_tests
Kde mohu podstoupit testy zdatnosti,location_of_physical_tests
Kde muzu absolvovat fyzicke testy,location_of_physical_tests
Kde se mohu uchazet o fyzicke testy,location_of_physical_tests
Kde jsou fyzicke testy provadeny,location_of_physical_tests
dlouho budou trvat fyzicke testy,duration_of_physical_tests
V kolik hodin fyzicke testy priblizne konci,duration_of_physical_tests
doba trvani fyzicke testy,duration_of_physical_tests
kdy konci fyzicke testy,duration_of_physical_tests
skonci fyzicke testy,duration_of_physical_tests
jak dlouho trvaji fyzicke testy,duration_of_physical_tests
Kolik casu zabere fyzicke testy,duration_of_physical_tests
Jak dlouho trva testovani fyzicky,duration_of_physical_tests
Kolik casu potrebuji na fyzicke testy,duration_of_physical_tests
Jak dlouho trva uspesne absolvovani fyzicke testy,duration_of_physical_tests
Jak dlouho trva absolvovani fyzicke testy,duration_of_physical_tests
Kolik trva podstoupeni fyzicke testy,duration_of_physical_tests
fyzicke testy o vikendu,physical_test_over_weekends
na fyzicke testy dostavit take o vikendu,physical_test_over_weekends
vikend fyzicke testy,physical_test_over_weekends
konaji se fyzicke testy i o vikendu,physical_test_over_weekends
fyzicke testy pres vikend,physical_test_over_weekends
vikendove fyzicke testy,physical_test_over_weekends
Daji se delat fyzicke testy i o vikendu,physical_test_over_weekends
Je mozne absolvovat fyzicke testy i o vikendu,physical_test_over_weekends
Lze delat fyzicke testy i o vikendu,physical_test_over_weekends
Je mozne provadet fyzicke testy i o vikendu,physical_test_over_weekends
Muzu absolvovat fyzicke testy i o vikendu,physical_test_over_weekends
jde delat fyzicke testy o vikendu,physical_test_over_weekends
datum fyzickych testu,date_of_physical_tests
termin fyzickych testu,date_of_physical_tests
fyzicke testy terminy,date_of_physical_tests
jake dny se konaji fyzicke testy,date_of_physical_tests
data konani fyzicke testy,date_of_physical_tests
Kdy a kde termin fyzicke testy,date_of_physical_tests
kdy se konaji fyzicke testy,date_of_physical_tests
Jak zjistim termin fyzicke testy,date_of_physical_tests
Jak zjistim kdy se budou konat fyzicke testy,date_of_physical_tests
Jak ziskam informace o terminu fyzickeho testovani,date_of_physical_tests
Kde najdu informace o terminu testu fyzicky,date_of_physical_tests
Jak muzu ziskat informace o terminu fyzicke testy,date_of_physical_tests
Kde mohu zjistit kdy budou fyzicke testy,date_of_physical_tests
Jak najdu datum pro podstoupeni fyzicke testy,date_of_physical_tests
co kdyz me vlada posle do valky kam nechci?,volutariness_of_foreign_missions
budu muset na ukrajinu kdyz vstoupim do armady?,volutariness_of_foreign_missions
budu slouzit v zahranici,volutariness_of_foreign_missions
musim jit na zahranicni mise,volutariness_of_foreign_missions
budu bojovat na zahranicni mise,volutariness_of_foreign_missions
zahranicni mise povinnost,volutariness_of_foreign_missions
zahranicni mise dobrovolnost,volutariness_of_foreign_missions
Je ucast v zahranicni mise povinna,volutariness_of_foreign_missions
Muzou me poslat zahranicni mise do zahranici,volutariness_of_foreign_missions
Existuje sance ze me poslou zahranicni mise do zahranici,volutariness_of_foreign_missions
Je mozne aby me odeslali zahranicni mise,volutariness_of_foreign_missions
Muzu byt poslan zahranicni mise do ciziny,volutariness_of_foreign_missions
Bude mi umozneno jit zahranicni mise do zahranici,volutariness_of_foreign_missions
Budu mit moznost jet zahranicni mise do zahranici,volutariness_of_foreign_missions
musim na zahranicni mise do zahranici,volutariness_of_foreign_missions
Jaci vojaci slouzi v zahranicni mise,foreign_missions_squadron
kdo jde na zahranicni mise,foreign_missions_squadron
z koho se sklada oddil zahranicni mise,foreign_missions_squadron
kdo slouzi na zahranicni mise,foreign_missions_squadron
zahranicni mise vojaci,foreign_missions_squadron
Kdo se posila do zahranici zahranicni mise,foreign_missions_squadron
Koho vysila armada CR do cizich zemi,foreign_missions_squadron
Koho poveruji na zahranicni mise,foreign_missions_squadron
Kdo se vysila za hranice,foreign_missions_squadron
Kdo jsou poslani do zahranici,foreign_missions_squadron
co musi vojak splnit aby ho poslali na zahranicni mise,foreign_missions_squadron
chci jet na zahranicni mise,foreign_missions_squadron
Slouzi v acr take zeny,women_in_army
Slouzi v armade i zeny,women_in_army
armada a zeny,women_in_army
zeny,women_in_army
zeny v armada,women_in_army
budu slouzit i s zenama,women_in_army
veli v armada i zeny,women_in_army
Jsou v armade i zeny,women_in_army
Muzou se zeny stat vojaky,women_in_army
Jsou zeny prijimany do armada,women_in_army
Jsou zeny v armada povolane,women_in_army
Je mozne aby zeny slouzily ve vojsku,women_in_army
zenske v armada,women_in_army
jsou jen chlapi v armada,women_in_army
jsou v armada jen muzi nebo izeny,women_in_army
Jake zakladni podminky musi splnovat uchazec o sluzbu v armade,basic_requirements_for_entering_the_army
zakladni podminky pro prijeti do armady,basic_requirements_for_entering_the_army
podminky pro prijeti,basic_requirements_for_entering_the_army
kdo je uspesny uchazec do armada,basic_requirements_for_entering_the_army
jak se dostanu do armada,basic_requirements_for_entering_the_army
koho berete do armada,basic_requirements_for_entering_the_army
Jake jsou podminky pro vstup do armada,basic_requirements_for_entering_the_army
Jaky je pozadavek na vojenskou sluzbu,basic_requirements_for_entering_the_army
Jake kriterium je nutne splnit pro vojenskou sluzbu,basic_requirements_for_entering_the_army
Co potrebuji pro to abych mohl do armada,basic_requirements_for_entering_the_army
Jake je nutne splnit podminky pro vojenskou sluzbu,basic_requirements_for_entering_the_army
civilni a armada,civil_expertise_and_army_position
budu v armada delat to co delam jako civilni,civil_expertise_and_army_position
prace civilni v armada,civil_expertise_and_army_position
vyuziji sve znalosti v armada,civil_expertise_and_army_position
vykonavat civilni profesi i v armada,civil_expertise_and_army_position
profesi civilni pouziji v armada,civil_expertise_and_army_position
Budu v armada delat to stejne co v civilu,civil_expertise_and_army_position
Je mozne delat stejne veci v armada jako v normalni praci,civil_expertise_and_army_position
Budou me zkusenosti vyuzity stejne jako mimo armada,civil_expertise_and_army_position
Mohu na vojne vykonavat stejne cinnosti jako v civilu,civil_expertise_and_army_position
prace jako civilni,work_in_army_as_civilian
pracovat jako civil,work_in_army_as_civilian
civilni post,work_in_army_as_civilian
prace civilni,work_in_army_as_civilian
obcansky zamestnanec v armada,work_in_army_as_civilian
sluzba jako civilni,work_in_army_as_civilian
Muzu pro armada pracovat jako civil,work_in_army_as_civilian
Je mozne abych pro armadu pracoval jako obcan,work_in_army_as_civilian
Lze ve vojsku pracovat jako civil,work_in_army_as_civilian
Budu s armada spolupracovat jako obcan,work_in_army_as_civilian
Muzu poskytovat sluzby armada jako nevojak,work_in_army_as_civilian
jiz jsem zaslal formular ale mam tam chybu,changing_already_sent_online_form
zmena online formulare,changing_already_sent_online_form
pozmenit zaslany formular,changing_already_sent_online_form
zpetne doplnit formular,changing_already_sent_online_form
spatne naspany formular bych chtel zmenit.,changing_already_sent_online_form
mozne opravit jiz zaslany online formular,changing_already_sent_online_form
Muzu vyzadat zmenu udaju ktere jsem uz odeslal,changing_already_sent_online_form
Mohu neco udelat s informacemi ktere jsem uz odeslal,changing_already_sent_online_form
Je moznost upravit data ktera jsem odeslal,changing_already_sent_online_form
Existuje nejaka cesta pro upravu udaju ktere jsem odeslal,changing_already_sent_online_form
Je mozno zmenit detaily ktere jsem zaslal,changing_already_sent_online_form
mam chybu ve formulari co jsem uz poslal,changing_already_sent_online_form
civilni skola,graduate_of_civilian_school
odchodil jsem normalni skolu,graduate_of_civilian_school
chodil jsem do civilni skoly problem,graduate_of_civilian_school
Vezmete do armada do sluzebniho pomeru i absoloventa civilni univerzity,graduate_of_civilian_school
jen civilni skolu,graduate_of_civilian_school
Muzu byt prijat do armada pokud jsem absolvent civilni skoly,graduate_of_civilian_school
Muzu se stat clenem armada i kdyz jsem vystudoval univerzitu,graduate_of_civilian_school
Mam sanci na prijeti do armada pokud nemam vojenskou zkusenost,graduate_of_civilian_school
Muzu nastoupit do armada bez vojenskeho vzdelani,graduate_of_civilian_school
mam normalni vysokou muzu i tak do armady,graduate_of_civilian_school
chybi volne pozice,no_vacant_positions
zadna volna pozice,no_vacant_positions
Nenasel jsem pozici ktera by mi vyhovovala.,no_vacant_positions
Zadna z otevrenych pozic v armada neni pro me.,no_vacant_positions
nesplnuji podminky vzdelani pro zadne otevreni pozice,no_vacant_positions
co delat kdyz mi zadna z otevrenych pozic nevyhovuje,no_vacant_positions
Existuje nejaka alternativa pokud zadna otevrena pozice nesplnuje moje potreby,no_vacant_positions
Jak mam postupovat kdyz nejsem spokojeny s nabizenymi pozicemi,no_vacant_positions
zadna vypsana pozice neni pro me,no_vacant_positions
nelibi se mi zadna prace co nabizite,no_vacant_positions
Zadna otevrena pozice nevyhovuje mym pozadavkum co mam delat,no_vacant_positions
vsechyn nabizene prace se me netykaji,no_vacant_positions
mam modrou knizku muzu byt i presto vojakem z povolani,blue_book
je modrou knizku problem,blue_book
jak je to s modrou knizku,blue_book
modrou knizku,blue_book
sance na prijeti s modrou knizku,blue_book
co modrou knizku,blue_book
modrou knizku a armada,blue_book
Muzu nastoupit do armada s modrou knizku,blue_book
Muze mi modrou knizku branit v nastupu do armada,blue_book
Jak budu postupovat pokud mam modrou knizku,blue_book
Muze mi modra knizka zabranit ve vstupu do armada,blue_book
Muzu jit do armada i kdyz mam modrou knizku,blue_book
Co se stane kdyz mam modrou knizku,blue_book
Co kdyz mam modrou knizku mohu do armada,blue_book
Muzu nastoupit do armada i kdyz mam modrou knizku,blue_book
tetovani,tattoo
jak je to s tetovani obecne,tattoo
tetovani v armada,tattoo
je problem tetovani v armada,tattoo
muzu mit tetovani,tattoo
mohu mit kerky,tattoo
mam mnoho tetovani,tattoo
prijmout s tetovani,tattoo
Muzete me prijmout do armada i tetovani,tattoo
vadi necemu kdyz mam tetovani,tattoo
muzu byt vojak i s tetovanim,tattoo
co kdyz mam tetovani,tattoo
vadi ze mam rukavy,tattoo
vadi kdyz mam tetovani na ruce,tattoo
jsem dost potetovany vadi to,tattoo
mam nejake tetovani muzu i tak byt vojak,tattoo
vadi ze mam tetovani,tattoo
je tetovani problem,tattoo
jsi robot,are_you_robot
ses chatbot,are_you_robot
jsi AI,are_you_robot
jsi umela inteligence,are_you_robot
jsi clovek,are_you_human
jsi ziva,are_you_human
jsi opravdovy clovek,are_you_human
ses realny clovek,are_you_human
chci mluvit s clovekem,speak_to_human
prepoj me na lidi,speak_to_human
chci si psat s lidma,speak_to_human
nechci mluvit s robotem,speak_to_human
nechci mluvit s chatbotem,speak_to_human
nezajima me chatbot,speak_to_human
muzu mluvit s nekym opravdovym,speak_to_human
rekni neco,say_something
co povis,say_something
rekni mi neco hezkeho,say_something
napis neco,say_something
co hezkeho mi reknes,say_something
povez mi neco,say_something
mas kluka,have_boyfriend
mas pritele,have_boyfriend
nechces se mnou chodit,have_boyfriend
libim se ti,have_boyfriend
mas manzela,have_boyfriend
mas nekoho,have_boyfriend
nechces na rande,have_boyfriend
muzu te nekam pozvat,have_boyfriend
co delas dneska,what_doing_tonight
co delas,what_doing_tonight
co mas dneska v planu,what_doing_tonight
mas plany na vecer,what_doing_tonight
koho mam volit,who_to_vote
koho bys volila,who_to_vote
jak by sis vybrala,who_to_vote
koho si mam vybrat,who_to_vote
sparta nebo slavie,sparta_slavia
slavia nebo sparta,sparta_slavia
mas radsi slavii nebo spartu,sparta_slavia
jsi fanousek sparty nebo slavie,sparta_slavia
co si myslis o putinovi,thoughts_on_putin
jak bys popsala putina,thoughts_on_putin
co rikas na putina,thoughts_on_putin
co nejvic nemas rada,what_dont_like
co nesnasis,what_dont_like
co ti vadi,what_dont_like
existuje jezisek,baby_jesus
je jezisek opravdovy,baby_jesus
je jezisek opravdicky,baby_jesus
co je to armada,what_is_army
co je armada,what_is_army
co je vubec ta armada,what_is_army
definuj armada,what_is_army
co znamena slovo armada,what_is_army
mas rada lidi,do_you_like_people
nevadi ti ze ti furt pisu,do_you_like_people
nevadi ti odpovidat na dotazy,do_you_like_people
neunavujou te ty otazky,do_you_like_people
bude valka,will_there_be_war
myslis ze pujdem do valky,will_there_be_war
myslis ze zacne vojensky konflikt,will_there_be_war
pujdem valcit,will_there_be_war
kdo je tvuj nadrizeny,who_is_boss
kdo je tvuj sef,who_is_boss
kdo ti veli,who_is_boss
kdo je tvuj velitel,who_is_boss
ci rozkazy poslouchas,who_is_boss
kdo je tvuj boss,who_is_boss
jakou mas hodnost,your_rank
co mas za hodnost,your_rank
mas atomovky,atom_bombs
muzes odpalit atomovku,atom_bombs
mas atomove bomby,atom_bombs
mas velke cervene tlacitko,atom_bombs
jakou hodnost bych mel v armade,what_rank_for_me
co bych mel za hodnost jako vysokoskolak,what_rank_for_me
co bych dostal za hodnost kdyz studuju vysokou,what_rank_for_me
jak poznam co bych mel za hodnost,what_rank_for_me
co bych mel za hodnost,what_rank_for_me
v cem jsi naprogramovana,programming_language
v cem te napsali,programming_language
v jakem jazyce jsi napsana Adelo,programming_language
jake jsou hodnosti armady,what_rank_are_there
jake jsou vsechny hodnosti,what_rank_are_there
jake hodnosti pouziva ceska armada,what_rank_are_there
napis mi hodnosti,what_rank_are_there
na ci strane je acr,what_is_czech_army
co je to ceska armada,what_is_czech_army
definuj ceska armada,what_is_czech_army
vysvetli mi co je ceska armada,what_is_czech_army
jak je stara ceska armada,how_old_czech_army
kdy vznikla ceska armada,how_old_czech_army
v jakem roce vznikla ceska armada,how_old_czech_army
jake zbrane mate v armade,what_guns_in_army
co mate za pusky v armyde,what_guns_in_army
jake pistole pouzivate,what_guns_in_army
co bych mel za zbran v armade,what_guns_in_army
jake jsou hodnoty ACR,army_values
jake hodnoty vyznava ACR,army_values
jake hodnoty maji vojaci,army_values
jake zasady armada uctiva,army_values
jakymi zasadami se armada ridi,army_values
kde v zahranici ACR pusobi,where_army_foreign
na jakych misich byla ACR,where_army_foreign
kde nasi vojaci v zahranici jsou,where_army_foreign
kam nasazuji nase vojaky,where_army_foreign
jake mate v armade tanky,what_tanks_in_army
co mame za tanky,what_tanks_in_army
jake ma ACR tanky,what_tanks_in_army
mate v armade multisportku?,what_benefits
dostavate stravenky?,what_benefits
jake maji vojaci benefity,what_benefits
co bychmel za benefity v armade,what_benefits
co muzu dostat za benefity jako vojak,what_benefits
kolik platite?,what_salary_for_me
jaky bych mel plat v armade,what_salary_for_me
kolik bych mel penez,what_salary_for_me
jak poznam kolik bych mel plat,what_salary_for_me
jak je to s vysluhama,what_retirement_benefits
kdy mam pravo na vysluhy,what_retirement_benefits
kdo dostava vysluhy,what_retirement_benefits
kolik jsou vysluhy,what_retirement_benefits
jake utvary ma ACR,what_types_of_army
jake jsou casti ceske armady,what_types_of_army
